event_id,user_id,user_age,user_gender,user_region,subscription_type,signup_date,last_active,device,session_id,content_id,title,content_type,primary_genre,genres,language,release_year,duration_min,director,main_cast,description,avg_rating,user_rating,watch_time_min,watch_percentage,completed,watch_date,play_count,is_original,popularity_rank,imdb_score,maturity_rating,tags_count,num_seasons,episodes,recommendation_source,churn_label,social_shares,watch_start_time,audio_languages,subtitles,bitrate_kbps,network,resolution,mood_tag,metadata_text
ev_00060,user_0288,50,Other,UP,Premium,17-11-2021,29-05-2025,SmartTV,sess_19963,content_0118,Title 204 S1,Series,Action,Thriller|Sci-Fi|Documentary,Telugu,2024,57,Director_18,Actor_257,A action piece about crime.,9.3,4.9,2,3.5,0,08-05-2025,5,0,1605,9,18+,3,6,72,editor_pick,0,3,08-05-2025 02:55,"Korean,Hindi",Yes,800,WiFi,720p,Heartwarming,Title 204 S1 | Action | Director_18 | Telugu
ev_00061,user_0173,49,Other,WB,Standard,05-11-2017,23-04-2023,Mobile,sess_13442,content_0275,Title 79 S4,Series,Documentary,Comedy,English,2009,38,Director_47,"Actor_53,Actor_68,Actor_45",A documentary piece about adventure.,5.5,5.6,3,7.9,0,16-04-2023,6,0,1769,5.3,15+,6,7,35,trending,0,1,16-04-2023 23:23,"Hindi,Korean",No,1500,WiFi,4K,Dark,Title 79 S4 | Documentary | Director_47 | English
ev_00062,user_0206,53,Female,WB,Basic,19-10-2018,02-06-2025,Web,sess_91289,content_0212,Title 86 S4,Series,Sci-Fi,Fantasy|Comedy,Tamil,2008,25,Director_93,"Actor_305,Actor_316,Actor_101,Actor_235",A sci-fi piece about love.,3.4,4.6,5,20,0,11-05-2025,3,0,616,4.9,UA,7,6,36,editor_pick,0,4,11-05-2025 08:16,"Telugu,Tamil",No,1500,4G,720p,Thrilling,Title 86 S4 | Sci-Fi | Director_93 | Tamil
ev_00063,user_0101,47,Other,KA,Basic,25-11-2017,27-01-2025,Web,sess_65460,content_0225,Title 93 S5,Movie,Fantasy,Thriller|Fantasy|Romance,Korean,2022,37,Director_105,"Actor_345,Actor_256,Actor_72,Actor_325",A fantasy piece about mystery.,4.2,,22,59.5,0,02-01-2025,7,0,1095,6,18+,8,0,1,organic,0,5,02-01-2025 02:54,Korean,Yes,4500,WiFi,720p,Educational,Title 93 S5 | Fantasy | Director_105 | Korean
ev_00064,user_0396,46,Female,WB,Premium,10-07-2018,14-12-2024,Tablet,sess_75597,content_0020,Title 23 S5,Series,Documentary,Comedy|Drama,English,2008,24,Director_66,"Actor_229,Actor_192",A documentary piece about friendship.,5.7,,18,75,0,08-12-2024,5,0,852,8.5,U,1,3,27,organic,0,2,08-12-2024 16:15,Telugu,No,1500,4G,1080p,Feel-good,Title 23 S5 | Documentary | Director_66 | English
ev_00065,user_0083,42,Male,DL,Basic,03-02-2021,16-02-2024,GameConsole,sess_13826,content_0113,Title 59 S1,Series,Comedy,Action|Thriller|Animation,Spanish,2005,31,Director_72,"Actor_491,Actor_237,Actor_119,Actor_409",A comedy piece about friendship.,6.9,6.9,12,38.7,0,10-02-2024,1,0,1444,4.3,15+,12,2,10,trending,0,2,10-02-2024 22:53,"Spanish,French",No,3000,3G,4K,Thrilling,Title 59 S1 | Comedy | Director_72 | Spanish
ev_00066,user_0379,41,Other,MH,Standard,26-02-2021,03-07-2024,Web,sess_60916,content_0140,Title 179 S3,Series,Animation,Romance,Spanish,2018,15,Director_87,"Actor_161,Actor_61",A animation piece about adventure.,4.6,7.2,5,33.3,0,07-06-2024,8,0,1302,6.2,UA,8,3,33,organic,0,0,07-06-2024 12:15,Telugu,Yes,1200,3G,4K,Heartwarming,Title 179 S3 | Animation | Director_87 | Spanish
ev_00067,user_0346,66,Other,KA,Standard,07-05-2022,25-08-2024,GameConsole,sess_74921,content_0047,Title 252 S4,Series,Fantasy,Comedy,Spanish,2000,60,Director_98,"Actor_150,Actor_17",A fantasy piece about mystery.,4.1,8,51,85,0,02-08-2024,6,0,1111,7.9,U,12,8,96,organic,0,1,02-08-2024 10:09,Telugu,No,1500,4G,4K,Feel-good,Title 252 S4 | Fantasy | Director_98 | Spanish
ev_00068,user_0251,58,Female,TN,Premium,09-07-2021,25-12-2024,SmartTV,sess_48356,content_0001,Title 122 S2,Series,Animation,Sci-Fi|Action|Horror,Korean,2006,23,Director_104,Actor_292,A animation piece about mystery.,6.2,2.5,1,4.3,0,21-12-2024,2,0,278,8.8,18+,0,5,30,trending,0,1,21-12-2024 23:04,"Telugu,Hindi",No,4500,3G,4K,Heartwarming,Title 122 S2 | Animation | Director_104 | Korean
ev_00069,user_0044,61,Male,UP,Basic,27-11-2017,10-06-2025,GameConsole,sess_18300,content_0090,Title 48 S4,Series,Documentary,Fantasy|Documentary,Spanish,2000,59,Director_109,Actor_375,A documentary piece about friendship.,6.9,,16,27.1,0,20-05-2025,4,0,1014,4.6,15+,5,9,54,personalized,0,0,20-05-2025 03:23,"English,Korean",Yes,2000,3G,480p,Heartwarming,Title 48 S4 | Documentary | Director_109 | Spanish
ev_00070,user_0315,57,Male,KA,Free,05-02-2018,10-09-2023,Mobile,sess_66260,content_0142,Title 68 S3,Movie,Romance,Documentary,Tamil,2002,115,Director_86,"Actor_27,Actor_203",A romance piece about crime.,4.6,,115,100,1,28-08-2023,3,0,1216,4.4,18+,0,0,1,organic,0,3,28-08-2023 02:25,Telugu,Yes,4500,4G,480p,Suspense,Title 68 S3 | Romance | Director_86 | Tamil
ev_00071,user_0181,59,Other,KA,Free,21-07-2019,18-06-2025,Mobile,sess_38474,content_0038,Title 154 S2,Series,Action,Action|Comedy|Drama,Spanish,2020,20,Director_57,"Actor_370,Actor_110,Actor_322",A action piece about crime.,3.6,7.2,12,60,0,30-05-2025,7,1,720,8.8,15+,12,3,21,organic,1,2,30-05-2025 23:34,Korean,No,1200,5G,4K,Suspense,Title 154 S2 | Action | Director_57 | Spanish
ev_00072,user_0235,53,Other,MH,Standard,30-01-2020,14-08-2024,SmartTV,sess_65163,content_0293,Title 28 S2,Series,Sci-Fi,Thriller,Telugu,2020,48,Director_10,Actor_185,A sci-fi piece about mystery.,3.4,,13,27.1,0,05-08-2024,2,0,35,6.5,U,4,4,16,editor_pick,0,4,05-08-2024 14:10,"French,Telugu",Yes,4500,5G,1080p,Feel-good,Title 28 S2 | Sci-Fi | Director_10 | Telugu
ev_00073,user_0366,21,Other,KA,Free,26-12-2021,09-03-2023,Tablet,sess_50539,content_0139,Title 41 S5,Movie,Action,Documentary|Sci-Fi|Comedy,Tamil,2022,131,Director_94,"Actor_30,Actor_126",A action piece about love.,9,6.5,131,100,1,26-02-2023,1,1,336,6,15+,8,0,1,personalized,0,2,26-02-2023 04:01,Tamil,No,1500,4G,1080p,Educational,Title 41 S5 | Action | Director_94 | Tamil
ev_00074,user_0202,27,Female,AP,Free,31-03-2019,12-05-2023,GameConsole,sess_39937,content_0259,Title 296 S1,Series,Fantasy,Documentary|Drama|Fantasy,Korean,2018,20,Director_48,"Actor_131,Actor_396",A fantasy piece about love.,8.8,,19,95,1,29-04-2023,4,0,95,5.8,18+,2,3,12,personalized,0,1,29-04-2023 14:12,"Tamil,English",No,800,4G,720p,Dark,Title 296 S1 | Fantasy | Director_48 | Korean
ev_00075,user_0358,69,Male,RJ,Basic,19-03-2018,18-02-2025,Tablet,sess_91620,content_0161,Title 265 S1,Series,Comedy,Romance|Animation,Tamil,2002,45,Director_59,Actor_189,A comedy piece about adventure.,4.5,,9,20,0,27-01-2025,4,0,1501,8.4,UA,2,1,10,organic,0,2,27-01-2025 00:02,"Korean,French",No,800,5G,720p,Heartwarming,Title 265 S1 | Comedy | Director_59 | Tamil
ev_00076,user_0069,21,Other,AP,Basic,18-08-2017,14-02-2024,GameConsole,sess_19808,content_0178,Title 31 S2,Series,Comedy,Thriller,Korean,2016,36,Director_90,"Actor_235,Actor_499,Actor_383",A comedy piece about love.,6.6,6.7,24,66.7,0,08-02-2024,4,0,598,4.6,15+,12,7,63,organic,0,0,08-02-2024 05:18,Hindi,No,2000,WiFi,4K,Feel-good,Title 31 S2 | Comedy | Director_90 | Korean
ev_00077,user_0384,21,Male,AP,Standard,31-05-2018,13-10-2025,Web,sess_56627,content_0010,Title 184 S2,Series,Romance,Romance|Comedy,English,2005,53,Director_39,Actor_111,A romance piece about family.,8.5,7.4,32,60.4,0,18-09-2025,3,0,64,8.7,18+,8,9,63,organic,0,0,18-09-2025 02:06,Hindi,Yes,2000,WiFi,480p,Thrilling,Title 184 S2 | Romance | Director_39 | English
ev_00078,user_0096,28,Other,AP,Basic,13-06-2019,07-04-2024,Web,sess_61773,content_0261,Title 133 S1,Movie,Comedy,Fantasy,Korean,2004,43,Director_116,"Actor_63,Actor_22,Actor_483",A comedy piece about friendship.,2.9,,14,32.6,0,19-03-2024,6,0,440,8.4,15+,4,0,1,personalized,0,2,19-03-2024 17:01,"Spanish,Telugu",Yes,800,WiFi,4K,Dark,Title 133 S1 | Comedy | Director_116 | Korean
ev_00079,user_0322,47,Other,AP,Premium,27-07-2021,21-08-2023,SmartTV,sess_13840,content_0138,Title 103 S5,Movie,Horror,Sci-Fi,Korean,2022,111,Director_62,"Actor_177,Actor_468,Actor_290,Actor_258",A horror piece about mystery.,5.2,3.9,33,29.7,0,13-08-2023,6,0,1571,6.5,UA,2,0,1,organic,0,0,13-08-2023 07:29,"Tamil,Hindi",Yes,1200,WiFi,1080p,Thrilling,Title 103 S5 | Horror | Director_62 | Korean
ev_00080,user_0253,22,Male,DL,Premium,20-12-2018,30-01-2023,GameConsole,sess_53481,content_0172,Title 181 S5,Movie,Animation,Fantasy,Spanish,2009,64,Director_63,Actor_47,A animation piece about love.,4.1,5.7,17,26.6,0,01-01-2023,3,0,1882,7.8,15+,0,0,1,organic,0,4,01-01-2023 12:27,Tamil,No,3000,4G,1080p,Suspense,Title 181 S5 | Animation | Director_63 | Spanish
ev_00081,user_0384,18,Other,AP,Free,10-05-2019,26-09-2025,Web,sess_85082,content_0013,Title 70 S2,Series,Fantasy,Documentary|Action|Animation,Hindi,2021,47,Director_105,"Actor_194,Actor_158",A fantasy piece about crime.,7.3,7.6,30,63.8,0,29-08-2025,4,0,1310,6.4,18+,2,6,30,organic,0,5,29-08-2025 21:48,"Telugu,English",No,1200,5G,480p,Suspense,Title 70 S2 | Fantasy | Director_105 | Hindi
ev_00082,user_0259,17,Other,KA,Standard,07-01-2022,11-09-2023,Web,sess_31319,content_0168,Title 56 S1,Movie,Sci-Fi,Sci-Fi|Action,Telugu,2015,116,Director_45,"Actor_52,Actor_425,Actor_246,Actor_404",A sci-fi piece about family.,6.5,,45,38.8,0,19-08-2023,1,1,653,4.6,U,1,0,1,organic,0,0,19-08-2023 11:32,"French,English",No,4500,5G,4K,Dark,Title 56 S1 | Sci-Fi | Director_45 | Telugu
ev_00083,user_0242,32,Female,AP,Basic,10-03-2018,10-06-2023,SmartTV,sess_17144,content_0130,Title 52 S3,Movie,Thriller,Horror|Animation,Tamil,2021,92,Director_39,"Actor_50,Actor_26",A thriller piece about friendship.,6.5,,92,100,1,07-06-2023,8,0,409,3.6,UA,2,0,1,personalized,0,3,07-06-2023 16:41,"English,French",No,1200,WiFi,4K,Suspense,Title 52 S3 | Thriller | Director_39 | Tamil
ev_00084,user_0377,58,Male,DL,Standard,10-11-2017,04-05-2025,Web,sess_80968,content_0084,Title 229 S1,Series,Fantasy,Romance|Thriller,Korean,2008,46,Director_8,"Actor_386,Actor_357",A fantasy piece about crime.,3.2,,33,71.7,0,07-04-2025,7,0,1978,6.2,18+,9,4,44,organic,0,4,07-04-2025 19:29,English,No,1200,5G,720p,Dark,Title 229 S1 | Fantasy | Director_8 | Korean
ev_00085,user_0293,29,Female,UP,Free,31-12-2017,29-06-2024,Mobile,sess_70051,content_0101,Title 22 S4,Movie,Sci-Fi,Action,Korean,2019,86,Director_41,Actor_45,A sci-fi piece about friendship.,6.4,8.7,4,4.7,0,16-06-2024,2,1,1895,3.6,U,12,0,1,organic,0,5,16-06-2024 16:34,"English,Hindi",No,2000,5G,4K,Feel-good,Title 22 S4 | Sci-Fi | Director_41 | Korean
ev_00086,user_0393,65,Male,UP,Standard,21-01-2018,14-03-2025,SmartTV,sess_52056,content_0273,Title 170 S2,Movie,Fantasy,Documentary|Drama,Tamil,2009,99,Director_36,"Actor_440,Actor_357,Actor_351,Actor_51",A fantasy piece about family.,4.1,7.7,67,67.7,0,03-03-2025,8,1,433,8.5,18+,11,0,1,personalized,0,4,03-03-2025 05:25,Tamil,No,1200,4G,720p,Dark,Title 170 S2 | Fantasy | Director_36 | Tamil
ev_00087,user_0340,26,Male,WB,Basic,19-07-2018,01-05-2024,Web,sess_33276,content_0265,Title 103 S1,Movie,Drama,Drama|Documentary,French,2006,90,Director_48,"Actor_259,Actor_204,Actor_326,Actor_473",A drama piece about love.,7.3,5.4,18,20,0,01-04-2024,5,0,1534,8,U,4,0,1,organic,1,5,01-04-2024 07:41,Tamil,No,3000,4G,480p,Heartwarming,Title 103 S1 | Drama | Director_48 | French
ev_00088,user_0317,33,Female,KA,Free,15-05-2021,14-05-2025,Web,sess_91737,content_0038,Title 68 S2,Movie,Thriller,Animation|Romance,French,2022,90,Director_55,"Actor_437,Actor_179,Actor_236,Actor_130",A thriller piece about adventure.,5.8,,53,58.9,0,24-04-2025,6,0,1150,6.9,15+,4,0,1,personalized,0,2,24-04-2025 22:23,"Hindi,Korean",Yes,800,3G,1080p,Educational,Title 68 S2 | Thriller | Director_55 | French
ev_00089,user_0359,70,Female,TN,Premium,11-08-2017,07-08-2025,SmartTV,sess_98063,content_0094,Title 14 S4,Series,Romance,Sci-Fi|Animation,French,2001,47,Director_91,"Actor_176,Actor_372",A romance piece about crime.,4.1,8.1,35,74.5,0,17-07-2025,3,0,602,3.6,UA,11,5,60,trending,0,5,17-07-2025 03:02,Tamil,Yes,4500,WiFi,4K,Suspense,Title 14 S4 | Romance | Director_91 | French
ev_00090,user_0116,53,Male,UP,Free,05-12-2021,05-02-2024,SmartTV,sess_79446,content_0095,Title 134 S5,Series,Fantasy,Fantasy,English,2020,47,Director_75,Actor_242,A fantasy piece about adventure.,6,,8,17,0,26-01-2024,3,0,411,5.1,18+,2,6,36,trending,0,0,26-01-2024 15:25,"Hindi,Korean",Yes,2000,4G,720p,Thrilling,Title 134 S5 | Fantasy | Director_75 | English
ev_00091,user_0180,46,Other,DL,Standard,13-05-2020,28-01-2023,Tablet,sess_92141,content_0069,Title 220 S4,Series,Fantasy,Drama|Animation,Spanish,2006,56,Director_48,Actor_457,A fantasy piece about mystery.,7.8,1.2,22,39.3,0,05-01-2023,3,0,211,5.3,15+,2,2,8,organic,0,4,05-01-2023 11:31,"French,Hindi",No,2000,WiFi,720p,Dark,Title 220 S4 | Fantasy | Director_48 | Spanish
ev_00092,user_0127,57,Male,AP,Standard,03-07-2021,15-10-2024,GameConsole,sess_16368,content_0236,Title 207 S1,Movie,Thriller,Action|Thriller|Drama,Spanish,2016,63,Director_16,"Actor_365,Actor_334,Actor_406",A thriller piece about love.,5.1,7.9,8,12.7,0,30-09-2024,1,0,99,7.1,18+,7,0,1,organic,0,1,30-09-2024 23:43,Tamil,No,4500,4G,1080p,Thrilling,Title 207 S1 | Thriller | Director_16 | Spanish
ev_00093,user_0217,55,Female,RJ,Premium,28-03-2018,17-11-2023,Mobile,sess_31020,content_0137,Title 71 S4,Movie,Horror,Animation|Comedy|Romance,English,2003,147,Director_26,"Actor_399,Actor_135",A horror piece about family.,6.2,7.3,5,3.4,0,30-10-2023,8,0,678,4.4,U,10,0,1,organic,0,1,30-10-2023 03:04,French,Yes,1500,5G,4K,Suspense,Title 71 S4 | Horror | Director_26 | English
ev_00094,user_0308,37,Other,WB,Basic,25-05-2021,06-12-2024,Tablet,sess_94829,content_0076,Title 238 S1,Movie,Action,Romance,Tamil,2021,100,Director_55,Actor_49,A action piece about family.,7.8,8.7,31,31,0,10-11-2024,5,0,1800,7.4,15+,5,0,1,organic,0,3,10-11-2024 14:23,English,Yes,4500,4G,720p,Feel-good,Title 238 S1 | Action | Director_55 | Tamil
ev_00095,user_0143,35,Other,AP,Standard,11-07-2021,10-10-2023,SmartTV,sess_95848,content_0035,Title 248 S5,Series,Action,Sci-Fi|Documentary|Drama,Korean,2021,56,Director_115,"Actor_248,Actor_472",A action piece about friendship.,3.3,1.4,16,28.6,0,25-09-2023,4,0,1958,7,15+,8,9,45,personalized,0,5,25-09-2023 21:53,"Hindi,Spanish",Yes,800,5G,4K,Heartwarming,Title 248 S5 | Action | Director_115 | Korean
ev_00096,user_0285,32,Other,KA,Premium,14-06-2019,14-06-2024,SmartTV,sess_68598,content_0001,Title 85 S1,Series,Documentary,Documentary,Tamil,2001,42,Director_29,"Actor_207,Actor_419,Actor_121,Actor_41",A documentary piece about friendship.,5.6,1.8,42,100,1,25-05-2024,1,0,211,5.4,U,8,9,36,trending,0,4,25-05-2024 07:03,"Tamil,Korean",Yes,1200,3G,1080p,Thrilling,Title 85 S1 | Documentary | Director_29 | Tamil
ev_00097,user_0082,50,Male,KA,Basic,23-03-2018,09-06-2024,Web,sess_28408,content_0296,Title 243 S3,Series,Comedy,Thriller,English,2010,32,Director_107,"Actor_281,Actor_268,Actor_192",A comedy piece about crime.,3.2,,12,37.5,0,19-05-2024,2,0,1906,8.1,UA,7,4,36,organic,0,3,19-05-2024 15:36,Telugu,Yes,3000,4G,4K,Thrilling,Title 243 S3 | Comedy | Director_107 | English
ev_00098,user_0118,66,Other,UP,Premium,18-01-2020,28-02-2025,SmartTV,sess_42537,content_0060,Title 261 S2,Movie,Action,Sci-Fi,French,2019,175,Director_113,"Actor_259,Actor_452,Actor_197",A action piece about friendship.,9.4,,47,26.9,0,19-02-2025,8,0,1649,3.8,18+,9,0,1,trending,0,4,19-02-2025 10:42,Hindi,Yes,3000,WiFi,1080p,Educational,Title 261 S2 | Action | Director_113 | French
ev_00099,user_0227,47,Male,KA,Free,11-10-2021,01-05-2025,GameConsole,sess_11673,content_0267,Title 92 S5,Series,Comedy,Horror|Fantasy,Spanish,2018,52,Director_91,"Actor_346,Actor_383,Actor_458,Actor_431",A comedy piece about space.,4.5,,30,57.7,0,07-04-2025,1,1,410,4.6,UA,4,5,30,trending,0,2,07-04-2025 15:26,Spanish,Yes,4500,3G,720p,Thrilling,Title 92 S5 | Comedy | Director_91 | Spanish
ev_00100,user_0239,48,Female,DL,Standard,08-07-2020,18-10-2024,SmartTV,sess_94886,content_0229,Title 148 S1,Series,Sci-Fi,Documentary|Horror,English,2000,57,Director_33,"Actor_318,Actor_445",A sci-fi piece about family.,8.5,3,3,5.3,0,10-10-2024,5,0,920,4.1,U,2,3,36,organic,0,1,10-10-2024 05:29,"English,Tamil",No,4500,5G,480p,Dark,Title 148 S1 | Sci-Fi | Director_33 | English
ev_00101,user_0121,54,Male,WB,Basic,21-04-2018,27-07-2024,Mobile,sess_62876,content_0270,Title 166 S5,Movie,Animation,Romance|Fantasy|Documentary,English,2022,101,Director_68,"Actor_490,Actor_95",A animation piece about space.,3,4.7,101,100,1,03-07-2024,6,0,679,5.2,UA,12,0,1,personalized,0,0,03-07-2024 22:49,"Telugu,Hindi",Yes,800,WiFi,4K,Feel-good,Title 166 S5 | Animation | Director_68 | English
ev_00102,user_0280,14,Female,KA,Basic,27-01-2019,08-07-2024,Mobile,sess_79888,content_0286,Title 132 S5,Series,Drama,Documentary|Horror|Fantasy,Telugu,2001,28,Director_115,"Actor_165,Actor_264",A drama piece about love.,9.1,9.6,18,64.3,0,04-07-2024,4,0,1772,7.1,U,3,9,90,personalized,0,5,04-07-2024 11:19,English,Yes,800,5G,1080p,Thrilling,Title 132 S5 | Drama | Director_115 | Telugu
ev_00103,user_0106,60,Female,WB,Premium,08-09-2021,26-08-2024,Mobile,sess_15965,content_0291,Title 295 S2,Series,Sci-Fi,Fantasy|Sci-Fi,Telugu,2010,11,Director_50,Actor_274,A sci-fi piece about love.,7,7.8,10,90.9,1,22-08-2024,5,1,1243,3.5,18+,6,7,28,personalized,0,4,22-08-2024 10:04,Tamil,No,800,5G,480p,Feel-good,Title 295 S2 | Sci-Fi | Director_50 | Telugu
ev_00104,user_0189,50,Female,KA,Free,24-10-2021,16-10-2024,Tablet,sess_43127,content_0213,Title 294 S5,Series,Horror,Comedy|Romance|Thriller,French,2023,56,Director_45,"Actor_212,Actor_464",A horror piece about crime.,8.5,2.7,6,10.7,0,23-09-2024,1,0,1744,7.5,18+,10,9,45,organic,1,2,23-09-2024 12:11,French,Yes,800,WiFi,480p,Dark,Title 294 S5 | Horror | Director_45 | French
ev_00105,user_0068,21,Other,WB,Free,08-02-2018,13-11-2024,SmartTV,sess_67163,content_0165,Title 249 S4,Series,Animation,Romance|Action|Documentary,Korean,2010,37,Director_22,Actor_161,A animation piece about adventure.,8,,12,32.4,0,18-10-2024,8,0,948,5.7,15+,7,9,45,organic,0,1,18-10-2024 08:59,French,Yes,800,4G,4K,Thrilling,Title 249 S4 | Animation | Director_22 | Korean
ev_00106,user_0295,26,Other,MH,Basic,06-09-2022,23-09-2023,Tablet,sess_90482,content_0005,Title 19 S5,Series,Horror,Fantasy|Action|Documentary,Telugu,2007,59,Director_76,"Actor_69,Actor_238,Actor_257",A horror piece about space.,3.1,1.1,21,35.6,0,02-09-2023,3,1,1508,7.4,15+,0,4,44,organic,0,2,02-09-2023 13:14,"Telugu,English",Yes,4500,WiFi,480p,Educational,Title 19 S5 | Horror | Director_76 | Telugu
ev_00107,user_0294,36,Other,WB,Basic,15-11-2021,17-06-2024,SmartTV,sess_63194,content_0078,Title 267 S3,Series,Animation,Animation|Action|Sci-Fi,French,2012,33,Director_76,Actor_265,A animation piece about mystery.,5.1,,33,100,1,12-06-2024,1,0,1028,8.3,18+,2,4,20,personalized,0,5,12-06-2024 04:02,Telugu,No,4500,4G,4K,Educational,Title 267 S3 | Animation | Director_76 | French
ev_00108,user_0239,43,Male,UP,Standard,11-04-2020,19-10-2023,GameConsole,sess_33597,content_0062,Title 246 S2,Movie,Sci-Fi,Thriller,English,2004,166,Director_76,"Actor_69,Actor_323",A sci-fi piece about space.,2.8,1.5,1,0.6,0,22-09-2023,1,0,1800,7.3,15+,1,0,1,organic,0,1,22-09-2023 14:01,Korean,Yes,3000,WiFi,720p,Educational,Title 246 S2 | Sci-Fi | Director_76 | English
ev_00109,user_0019,27,Female,KA,Free,13-12-2019,26-03-2025,GameConsole,sess_79655,content_0132,Title 176 S4,Movie,Thriller,Sci-Fi|Action,English,2000,71,Director_67,"Actor_424,Actor_77,Actor_311,Actor_50",A thriller piece about adventure.,5.8,1.4,16,22.5,0,13-03-2025,1,0,1837,8.6,18+,8,0,1,personalized,0,3,13-03-2025 11:57,Telugu,Yes,1500,3G,720p,Feel-good,Title 176 S4 | Thriller | Director_67 | English
ev_00110,user_0254,36,Other,MH,Basic,19-03-2020,28-02-2024,Mobile,sess_57483,content_0089,Title 279 S4,Series,Thriller,Drama,Spanish,2016,17,Director_67,Actor_193,A thriller piece about crime.,3.9,,17,100,1,23-02-2024,5,0,1751,6.2,15+,9,5,50,trending,0,4,23-02-2024 16:30,"Tamil,Spanish",No,4500,3G,720p,Educational,Title 279 S4 | Thriller | Director_67 | Spanish
ev_00111,user_0135,62,Male,UP,Free,28-07-2019,30-05-2023,GameConsole,sess_71822,content_0237,Title 118 S4,Movie,Comedy,Horror,Telugu,2010,160,Director_79,Actor_83,A comedy piece about friendship.,9.3,1.8,68,42.5,0,29-05-2023,6,0,164,6.7,18+,6,0,1,personalized,0,5,29-05-2023 16:52,"English,Hindi",No,1200,4G,720p,Thrilling,Title 118 S4 | Comedy | Director_79 | Telugu
ev_00112,user_0066,48,Male,WB,Basic,31-01-2020,22-10-2023,GameConsole,sess_83284,content_0042,Title 19 S3,Movie,Drama,Comedy,Tamil,2024,122,Director_46,"Actor_208,Actor_301,Actor_103,Actor_266",A drama piece about love.,7.7,1.8,39,32,0,19-10-2023,4,0,1242,8.8,18+,6,0,1,personalized,0,4,19-10-2023 10:02,"English,Spanish",No,3000,WiFi,4K,Heartwarming,Title 19 S3 | Drama | Director_46 | Tamil
ev_00113,user_0337,56,Male,DL,Basic,11-08-2017,25-07-2024,SmartTV,sess_11274,content_0089,Title 248 S2,Series,Fantasy,Fantasy|Drama|Animation,English,2008,14,Director_49,"Actor_347,Actor_360",A fantasy piece about adventure.,8.1,4.2,1,7.1,0,02-07-2024,6,0,156,6.3,UA,7,6,54,organic,0,3,02-07-2024 06:48,French,Yes,1500,5G,720p,Dark,Title 248 S2 | Fantasy | Director_49 | English
ev_00114,user_0054,68,Other,TN,Basic,21-12-2020,09-10-2024,Web,sess_51342,content_0296,Title 128 S5,Series,Action,Comedy,English,2021,52,Director_64,Actor_392,A action piece about family.,6.3,5.3,52,100,1,27-09-2024,5,0,815,4.3,UA,0,9,90,personalized,0,1,27-09-2024 15:36,French,No,1500,4G,480p,Educational,Title 128 S5 | Action | Director_64 | English
ev_00115,user_0052,25,Male,UP,Basic,13-02-2018,30-12-2024,SmartTV,sess_58799,content_0295,Title 195 S5,Movie,Documentary,Animation|Romance,Hindi,2017,87,Director_31,"Actor_242,Actor_491,Actor_314",A documentary piece about mystery.,5.1,2.9,1,1.1,0,18-12-2024,3,1,1180,7.1,U,11,0,1,organic,0,5,18-12-2024 05:06,"Korean,English",Yes,2000,3G,720p,Educational,Title 195 S5 | Documentary | Director_31 | Hindi
ev_00116,user_0010,31,Female,TN,Basic,10-12-2021,03-05-2023,SmartTV,sess_68963,content_0104,Title 274 S3,Series,Romance,Horror|Drama,Telugu,2003,54,Director_21,Actor_111,A romance piece about family.,4.3,,48,88.9,0,09-04-2023,5,0,705,3.1,U,5,10,70,personalized,0,2,09-04-2023 22:58,"Korean,French",No,800,3G,1080p,Heartwarming,Title 274 S3 | Romance | Director_21 | Telugu
